match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
2.0,2.0,2.0,256.0,1.0,2.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.801,8.378,3.0,137.0,5.0,1.0,1.0
2.0,2.0,2.0,257.0,1.0,2.0,14.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.715,12.196,3.0,97.0,4.0,2.0,1.0
2.0,2.0,2.0,258.0,1.0,2.0,15.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.632,10.454,3.0,129.0,3.0,1.0,1.0
2.0,2.0,2.0,259.0,1.0,2.0,16.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.931,4.061,1.0,131.0,1.0,2.0,2.0
2.0,2.0,2.0,260.0,1.0,3.0,17.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.711,6.084,1.0,114.0,4.0,2.0,1.0
2.0,2.0,2.0,261.0,1.0,3.0,18.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.676,12.902,4.0,107.0,1.0,1.0,2.0
2.0,2.0,2.0,262.0,1.0,3.0,19.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.696,4.662,3.0,118.0,4.0,1.0,1.0
2.0,2.0,2.0,263.0,1.0,3.0,20.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.771,4.452,1.0,122.0,5.0,1.0,2.0
2.0,2.0,2.0,264.0,1.0,3.0,21.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,10.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.07,10.717,3.0,106.0,1.0,1.0,1.0
2.0,2.0,2.0,265.0,1.0,4.0,22.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.797,24.02,5.0,134.0,1.0,2.0,1.0
2.0,2.0,2.0,266.0,1.0,4.0,23.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,12.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.527,9.473,3.0,135.0,4.0,1.0,1.0
2.0,2.0,2.0,267.0,1.0,4.0,24.0,0.0,0.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.044,19.279,4.0,124.0,4.0,1.0,1.0
2.0,2.0,2.0,268.0,1.0,4.0,25.0,0.0,0.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.56,24.45,5.0,128.0,4.0,2.0,1.0
2.0,2.0,2.0,269.0,1.0,4.0,26.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,14.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.568,6.851,1.0,133.0,5.0,2.0,2.0
2.0,2.0,2.0,270.0,1.0,5.0,28.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.715,4.396,1.0,123.0,5.0,1.0,2.0
2.0,2.0,2.0,271.0,1.0,5.0,29.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.276,11.873,4.0,104.0,3.0,1.0,2.0
2.0,2.0,2.0,272.0,1.0,5.0,31.0,0.0,0.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,15.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.431,4.514,1.0,114.0,4.0,1.0,2.0
2.0,2.0,2.0,273.0,1.0,6.0,32.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.039,23.524,7.0,125.0,3.0,1.0,1.0
2.0,2.0,2.0,274.0,1.0,6.0,33.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.643,25.824,6.0,95.0,2.0,1.0,2.0
2.0,2.0,2.0,275.0,1.0,6.0,34.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.482,7.419,1.0,133.0,5.0,1.0,2.0
2.0,2.0,2.0,276.0,1.0,6.0,35.0,0.0,0.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,4.2,1.0,129.0,5.0,1.0,1.0
2.0,2.0,2.0,277.0,1.0,6.0,36.0,0.0,0.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,19.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.155,18.797,3.0,122.0,4.0,1.0,1.0
2.0,2.0,2.0,278.0,1.0,7.0,37.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.455,4.369,1.0,115.0,4.0,2.0,1.0
2.0,2.0,2.0,279.0,1.0,7.0,39.0,0.0,0.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.556,2.859,1.0,116.0,4.0,1.0,2.0
2.0,2.0,2.0,280.0,1.0,8.0,41.0,0.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.345,38.814,10.0,125.0,4.0,1.0,2.0
2.0,2.0,2.0,281.0,1.0,8.0,42.0,0.0,0.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.229,3.872,1.0,131.0,3.0,1.0,1.0
2.0,2.0,2.0,282.0,1.0,8.0,43.0,0.0,0.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.271,36.83,10.0,127.0,4.0,1.0,1.0
2.0,2.0,2.0,283.0,1.0,8.0,44.0,0.0,0.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.168,8.783,2.0,112.0,1.0,2.0,1.0
2.0,2.0,2.0,284.0,1.0,8.0,45.0,0.0,0.0,3.0,4.0,2.0,4.0,1.0,2.0,2.0,20.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.191,7.371,2.0,98.0,1.0,1.0,2.0
2.0,2.0,2.0,285.0,1.0,9.0,46.0,0.0,0.0,3.0,5.0,1.0,1.0,2.0,2.0,1.0,21.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.128,7.101,2.0,101.0,2.0,1.0,1.0
2.0,2.0,2.0,286.0,1.0,9.0,47.0,0.0,0.0,3.0,5.0,2.0,1.0,2.0,1.0,2.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.102,4.483,1.0,129.0,5.0,1.0,2.0
2.0,2.0,2.0,287.0,1.0,9.0,48.0,0.0,0.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.412,4.971,2.0,129.0,5.0,1.0,1.0
2.0,2.0,2.0,288.0,1.0,9.0,49.0,0.0,0.0,3.0,5.0,5.0,2.0,2.0,1.0,2.0,22.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.764,7.224,1.0,130.0,4.0,2.0,1.0
2.0,2.0,2.0,289.0,1.0,9.0,50.0,0.0,0.0,3.0,5.0,5.0,3.0,2.0,1.0,2.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444,2.289,1.0,119.0,4.0,2.0,1.0
2.0,2.0,2.0,290.0,1.0,9.0,51.0,0.0,0.0,3.0,5.0,5.0,4.0,2.0,1.0,2.0,22.0,29.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.785,14.59,3.0,127.0,5.0,1.0,1.0
2.0,2.0,2.0,291.0,2.0,1.0,52.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,23.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.678,9.305,3.0,133.0,5.0,2.0,1.0
2.0,2.0,2.0,292.0,2.0,1.0,53.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,24.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.698,15.154,3.0,130.0,3.0,1.0,1.0
2.0,2.0,2.0,293.0,2.0,1.0,54.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,25.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.229,18.589,5.0,122.0,3.0,1.0,1.0
2.0,2.0,2.0,294.0,2.0,1.0,55.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,26.0,29.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.137,5.981,1.0,131.0,5.0,2.0,2.0
2.0,2.0,2.0,295.0,2.0,2.0,56.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,26.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.712,7.871,3.0,127.0,5.0,1.0,1.0
2.0,2.0,2.0,296.0,2.0,2.0,57.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,26.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.218,15.389,5.0,121.0,5.0,1.0,2.0
2.0,2.0,2.0,297.0,2.0,2.0,59.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,2.0,27.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.353,14.814,3.0,105.0,2.0,1.0,1.0
2.0,2.0,2.0,298.0,2.0,4.0,66.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,31.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.081,20.436,5.0,106.0,2.0,1.0,1.0
2.0,2.0,2.0,299.0,2.0,4.0,67.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,31.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.017,3.984,1.0,108.0,1.0,1.0,1.0
2.0,2.0,2.0,300.0,2.0,4.0,68.0,0.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,31.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.645,7.542,1.0,120.0,5.0,2.0,1.0
2.0,2.0,2.0,301.0,2.0,5.0,69.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,32.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.694,7.953,3.0,104.0,5.0,1.0,1.0
2.0,2.0,2.0,302.0,2.0,5.0,70.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,33.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.77,23.829,7.0,124.0,5.0,1.0,1.0
2.0,2.0,2.0,303.0,2.0,5.0,71.0,0.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,34.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.058,16.829,5.0,130.0,5.0,1.0,2.0
2.0,2.0,2.0,304.0,2.0,5.0,72.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,35.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.731,6.162,1.0,131.0,4.0,2.0,1.0
2.0,2.0,2.0,305.0,2.0,6.0,73.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,36.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.792,14.444,4.0,106.0,2.0,1.0,1.0
2.0,2.0,2.0,306.0,2.0,6.0,74.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,36.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912,15.237,5.0,103.0,1.0,1.0,1.0
2.0,2.0,2.0,307.0,2.0,6.0,75.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,36.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.786,11.067,3.0,121.0,5.0,1.0,1.0
2.0,2.0,2.0,308.0,2.0,6.0,77.0,0.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,36.0,41.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.537,3.442,1.0,118.0,4.0,2.0,1.0
2.0,2.0,2.0,309.0,2.0,7.0,78.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,37.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.082,9.059,3.0,131.0,5.0,1.0,1.0
2.0,2.0,2.0,310.0,2.0,7.0,79.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,38.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.576,11.569,3.0,123.0,5.0,1.0,2.0
2.0,2.0,2.0,311.0,2.0,7.0,80.0,0.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,39.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.908,4.342,1.0,122.0,3.0,1.0,2.0
2.0,2.0,2.0,312.0,2.0,7.0,81.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,40.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.221,9.258,3.0,101.0,3.0,1.0,1.0
2.0,2.0,2.0,313.0,2.0,8.0,82.0,0.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,40.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.559,2.215,1.0,113.0,4.0,2.0,2.0
2.0,2.0,2.0,314.0,2.0,8.0,83.0,0.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,41.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.427,6.815,2.0,120.0,4.0,1.0,2.0
2.0,2.0,2.0,315.0,2.0,8.0,84.0,0.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,41.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.05,19.17,7.0,105.0,2.0,1.0,2.0
2.0,2.0,2.0,316.0,2.0,8.0,85.0,0.0,1.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,41.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.595,8.247,3.0,125.0,1.0,1.0,1.0
2.0,2.0,2.0,317.0,2.0,8.0,86.0,0.0,1.0,4.0,3.0,2.0,4.0,2.0,2.0,1.0,42.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.705,22.825,8.0,112.0,1.0,1.0,2.0
