Q1-match_id,Q2-player1,Q3-player2,Q4-elapsed_time,Q5-set_no,Q6-game_no,Q7-point_no,Q8-p1_sets,Q9-p2_sets,Q10-p1_games,Q11-p2_games,Q12-p1_score,Q13-p2_score,Q14-server,Q15-serve_no,Q16-point_victor,Q17-p1_points_won,Q18-p2_points_won,Q19-game_victor,Q20-set_victor,Q21-p1_ace,Q22-p2_ace,Q23-p1_winner,Q24-p2_winner,Q25-winner_shot_type,Q26-p1_double_fault,Q27-p2_double_fault,Q28-p1_unf_err,Q29-p2_unf_err,Q30-p1_net_pt,Q31-p2_net_pt,Q32-p1_net_pt_won,Q33-p2_net_pt_won,Q34-p1_break_pt,Q35-p2_break_pt,Q36-p1_break_pt_won,Q37-p2_break_pt_won,Q38-p1_break_pt_missed,Q39-p2_break_pt_missed,Q40-p1_distance_run,Q41-p2_distance_run,Q42-rally_count,Q43-speed_mph,Q44-serve_width,Q45-serve_depth,Q46-return_depth
22.0,17.0,14.0,259.0,1.0,4.0,19.0,0.0,0.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,8.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.807,13.355,1.0,126.0,3.0,2.0,1.0
22.0,17.0,14.0,3468.0,1.0,5.0,20.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,6.611,2.0,134.0,5.0,1.0,1.0
22.0,17.0,14.0,3469.0,1.0,5.0,21.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.075,6.877,1.0,131.0,4.0,2.0,1.0
22.0,17.0,14.0,3470.0,1.0,5.0,22.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.741,8.131,1.0,132.0,5.0,1.0,1.0
22.0,17.0,14.0,3471.0,1.0,5.0,23.0,0.0,0.0,2.0,2.0,5.0,2.0,1.0,2.0,1.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.025,13.173,3.0,90.0,3.0,1.0,2.0
22.0,17.0,14.0,3472.0,1.0,7.0,29.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,13.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.853,36.839,7.0,105.0,5.0,1.0,1.0
22.0,17.0,14.0,3473.0,1.0,7.0,30.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,14.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.118,11.933,5.0,130.0,5.0,1.0,1.0
22.0,17.0,14.0,1679.0,1.0,7.0,31.0,0.0,0.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,15.0,16.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.528,13.844,1.0,114.0,4.0,2.0,2.0
22.0,17.0,14.0,1681.0,1.0,8.0,33.0,0.0,0.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.846,23.674,8.0,120.0,1.0,1.0,1.0
22.0,17.0,14.0,3474.0,1.0,8.0,34.0,0.0,0.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.352,7.079,1.0,113.0,5.0,1.0,2.0
22.0,17.0,14.0,2859.0,1.0,8.0,35.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.975,9.903,1.0,96.0,2.0,1.0,2.0
22.0,17.0,14.0,2093.0,1.0,8.0,36.0,0.0,0.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.596,15.717,7.0,117.0,5.0,1.0,1.0
22.0,17.0,14.0,1548.0,1.0,9.0,38.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.006,57.488,8.0,135.0,5.0,1.0,2.0
22.0,17.0,14.0,2862.0,1.0,9.0,39.0,0.0,0.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,17.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.196,29.005,8.0,101.0,2.0,1.0,1.0
22.0,17.0,14.0,1418.0,1.0,9.0,41.0,0.0,0.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,19.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.657,20.845,7.0,131.0,5.0,1.0,1.0
22.0,17.0,14.0,3475.0,1.0,9.0,43.0,0.0,0.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.685,3.536,2.0,138.0,4.0,1.0,1.0
22.0,17.0,14.0,2459.0,1.0,9.0,44.0,0.0,0.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,21.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.44,6.764,1.0,141.0,5.0,2.0,2.0
22.0,17.0,14.0,3476.0,1.0,9.0,45.0,0.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,22.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.354,6.882,3.0,129.0,3.0,1.0,1.0
22.0,17.0,14.0,1898.0,1.0,10.0,46.0,0.0,0.0,5.0,4.0,1.0,1.0,2.0,1.0,2.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.118,6.536,3.0,123.0,5.0,1.0,1.0
22.0,17.0,14.0,3477.0,1.0,10.0,48.0,0.0,0.0,5.0,4.0,1.0,3.0,2.0,2.0,1.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.334,5.281,2.0,89.0,1.0,1.0,2.0
22.0,17.0,14.0,551.0,1.0,10.0,50.0,0.0,0.0,5.0,4.0,5.0,3.0,2.0,1.0,2.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.695,15.038,3.0,122.0,5.0,1.0,1.0
22.0,17.0,14.0,442.0,1.0,10.0,51.0,0.0,0.0,5.0,4.0,5.0,4.0,2.0,2.0,1.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.226,3.0,2.0,98.0,1.0,1.0,1.0
22.0,17.0,14.0,3478.0,1.0,10.0,53.0,0.0,0.0,5.0,4.0,3.0,5.0,2.0,1.0,2.0,25.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.591,5.657,1.0,121.0,5.0,1.0,2.0
22.0,17.0,14.0,997.0,1.0,12.0,58.0,0.0,0.0,6.0,5.0,1.0,1.0,2.0,1.0,2.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.714,4.626,3.0,123.0,5.0,1.0,1.0
22.0,17.0,14.0,3479.0,1.0,12.0,60.0,0.0,0.0,6.0,5.0,1.0,3.0,2.0,1.0,2.0,29.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.893,5.845,3.0,112.0,4.0,2.0,1.0
22.0,17.0,14.0,293.0,1.0,12.0,61.0,0.0,0.0,6.0,5.0,1.0,4.0,2.0,2.0,2.0,29.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.226,39.734,7.0,101.0,5.0,1.0,1.0
22.0,17.0,14.0,3480.0,1.0,13.0,64.0,0.0,0.0,6.0,6.0,6.0,6.0,2.0,1.0,2.0,30.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.373,6.085,3.0,125.0,5.0,1.0,1.0
22.0,17.0,14.0,3481.0,1.0,13.0,65.0,0.0,0.0,6.0,6.0,6.0,12.0,1.0,1.0,1.0,31.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.462,8.733,1.0,126.0,1.0,1.0,2.0
22.0,17.0,14.0,3482.0,1.0,13.0,71.0,0.0,0.0,6.0,6.0,11.0,7.0,2.0,2.0,2.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.223,8.835,3.0,87.0,3.0,1.0,1.0
22.0,17.0,14.0,2237.0,1.0,13.0,73.0,0.0,0.0,6.0,6.0,11.0,9.0,1.0,1.0,2.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.266,8.284,2.0,130.0,1.0,1.0,1.0
22.0,17.0,14.0,3483.0,1.0,13.0,74.0,0.0,0.0,6.0,6.0,11.0,10.0,1.0,2.0,2.0,35.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.674,20.377,6.0,100.0,1.0,1.0,2.0
22.0,17.0,14.0,1569.0,2.0,1.0,76.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,36.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.083,24.409,8.0,109.0,4.0,2.0,2.0
22.0,17.0,14.0,3484.0,2.0,1.0,77.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,36.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.957,37.661,11.0,105.0,1.0,1.0,1.0
22.0,17.0,14.0,3485.0,2.0,1.0,78.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,36.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.937,4.52,3.0,111.0,4.0,1.0,1.0
22.0,17.0,14.0,3486.0,2.0,1.0,80.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,1.0,2.0,36.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.238,14.676,1.0,104.0,4.0,2.0,2.0
22.0,17.0,14.0,3487.0,2.0,3.0,86.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,41.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.42,25.202,2.0,124.0,3.0,2.0,2.0
22.0,17.0,14.0,3306.0,2.0,3.0,87.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,41.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.944,5.873,3.0,98.0,4.0,2.0,1.0
22.0,17.0,14.0,3488.0,2.0,3.0,88.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,42.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.114,38.937,8.0,125.0,4.0,2.0,2.0
22.0,17.0,14.0,3489.0,2.0,3.0,90.0,0.0,1.0,1.0,1.0,5.0,4.0,2.0,1.0,2.0,42.0,48.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.266,8.012,1.0,120.0,5.0,1.0,2.0
22.0,17.0,14.0,3490.0,2.0,4.0,91.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,42.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.883,22.8,6.0,102.0,2.0,1.0,1.0
22.0,17.0,14.0,3491.0,2.0,4.0,92.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,42.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.274,9.664,2.0,137.0,3.0,1.0,1.0
22.0,17.0,14.0,3492.0,2.0,4.0,95.0,0.0,1.0,1.0,2.0,5.0,3.0,1.0,2.0,2.0,44.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.26,20.097,6.0,94.0,2.0,1.0,2.0
22.0,17.0,14.0,3493.0,2.0,5.0,99.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,48.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.922,30.088,6.0,107.0,3.0,1.0,2.0
22.0,17.0,14.0,3494.0,2.0,5.0,101.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.82,30.515,5.0,81.0,1.0,1.0,2.0
22.0,17.0,14.0,3495.0,2.0,5.0,102.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,48.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.281,8.693,1.0,117.0,5.0,2.0,2.0
22.0,17.0,14.0,1936.0,2.0,5.0,103.0,0.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,48.0,55.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.068,36.573,7.0,110.0,4.0,2.0,2.0
22.0,17.0,14.0,3496.0,2.0,6.0,105.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,49.0,56.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.973,5.24,3.0,129.0,5.0,1.0,1.0
22.0,17.0,14.0,3497.0,2.0,7.0,111.0,0.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,53.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.844,15.806,1.0,114.0,5.0,1.0,2.0
22.0,17.0,14.0,3498.0,2.0,7.0,112.0,0.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,53.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.281,10.244,3.0,117.0,2.0,1.0,1.0
22.0,17.0,14.0,598.0,2.0,7.0,113.0,0.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.421,12.831,5.0,116.0,5.0,1.0,2.0
22.0,17.0,14.0,3499.0,2.0,7.0,114.0,0.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,53.0,61.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.227,11.511,1.0,112.0,4.0,2.0,2.0
22.0,17.0,14.0,3500.0,2.0,8.0,115.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,53.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578,7.839,2.0,137.0,5.0,1.0,1.0
22.0,17.0,14.0,2496.0,2.0,8.0,116.0,0.0,1.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,53.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.975,21.122,6.0,90.0,2.0,1.0,1.0
22.0,17.0,14.0,3501.0,2.0,8.0,117.0,0.0,1.0,3.0,4.0,1.0,3.0,1.0,2.0,2.0,53.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.463,59.329,18.0,95.0,2.0,1.0,2.0
22.0,17.0,14.0,3502.0,2.0,8.0,119.0,0.0,1.0,3.0,4.0,2.0,4.0,1.0,1.0,1.0,55.0,64.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.139,7.669,1.0,139.0,5.0,2.0,2.0
22.0,17.0,14.0,3503.0,2.0,8.0,120.0,0.0,1.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,56.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.666,8.466,1.0,138.0,4.0,2.0,2.0
22.0,17.0,14.0,3504.0,2.0,8.0,122.0,0.0,1.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,57.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.946,32.579,7.0,130.0,5.0,1.0,1.0
22.0,17.0,14.0,3505.0,2.0,8.0,123.0,0.0,1.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,58.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.15,26.411,5.0,123.0,4.0,1.0,1.0
22.0,17.0,14.0,3506.0,2.0,9.0,126.0,0.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,59.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.651,17.125,3.0,80.0,2.0,1.0,1.0
22.0,17.0,14.0,3507.0,2.0,9.0,127.0,0.0,1.0,4.0,4.0,1.0,3.0,2.0,2.0,2.0,59.0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.08,33.956,13.0,92.0,5.0,1.0,2.0
