Q1-ch_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
16.0,15.0,4.0,,1.0,7.0,52.0,0.0,0.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,26.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,48.796,40.519,7.0,129.0,4.0,2.0,2.0
16.0,15.0,4.0,,1.0,7.0,53.0,0.0,0.0,3.0,3.0,3.0,4.0,1.0,2.0,1.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.626,3.032,1.0,104.0,1.0,2.0,1.0
16.0,15.0,4.0,,1.0,7.0,54.0,0.0,0.0,3.0,3.0,4.0,4.0,1.0,2.0,2.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.037,19.985,6.0,92.0,3.0,1.0,1.0
16.0,15.0,4.0,,1.0,7.0,55.0,0.0,0.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,28.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.722,36.707,9.0,120.0,4.0,1.0,1.0
16.0,15.0,4.0,,1.0,8.0,57.0,0.0,0.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,29.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.556,5.532,1.0,100.0,1.0,1.0,2.0
16.0,15.0,4.0,,1.0,8.0,58.0,0.0,0.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,30.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.997,20.625,6.0,122.0,5.0,1.0,2.0
16.0,15.0,4.0,,1.0,8.0,59.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,31.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.693,15.381,4.0,101.0,1.0,1.0,1.0
16.0,15.0,4.0,,1.0,8.0,60.0,0.0,0.0,4.0,3.0,5.0,2.0,2.0,1.0,1.0,32.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.928,9.738,4.0,130.0,3.0,1.0,1.0
16.0,15.0,4.0,,1.0,8.0,61.0,0.0,0.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,32.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,30.757,33.459,7.0,117.0,3.0,1.0,2.0
16.0,15.0,4.0,,1.0,8.0,62.0,0.0,0.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,33.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.475,6.729,2.0,129.0,5.0,2.0,1.0
16.0,15.0,4.0,,1.0,9.0,63.0,0.0,0.0,5.0,3.0,1.0,1.0,1.0,2.0,2.0,33.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.317,29.505,8.0,101.0,1.0,1.0,2.0
16.0,15.0,4.0,,1.0,9.0,64.0,0.0,0.0,5.0,3.0,1.0,2.0,1.0,2.0,2.0,33.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.543,26.851,6.0,88.0,3.0,1.0,1.0
16.0,15.0,4.0,,1.0,9.0,66.0,0.0,0.0,5.0,3.0,2.0,3.0,1.0,2.0,2.0,34.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.056,40.678,8.0,95.0,3.0,1.0,2.0
16.0,15.0,4.0,,1.0,9.0,67.0,0.0,0.0,5.0,3.0,2.0,4.0,1.0,2.0,1.0,35.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.393,22.043,5.0,104.0,1.0,2.0,1.0
16.0,15.0,4.0,,1.0,9.0,68.0,0.0,0.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,36.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.278,3.606,1.0,132.0,4.0,1.0,1.0
16.0,15.0,4.0,,1.0,9.0,69.0,0.0,0.0,5.0,3.0,3.0,4.0,1.0,1.0,1.0,37.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.977,6.944,1.0,112.0,4.0,2.0,2.0
16.0,15.0,4.0,,1.0,9.0,70.0,0.0,0.0,5.0,3.0,4.0,4.0,1.0,1.0,2.0,37.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.773,65.086,18.0,132.0,5.0,2.0,2.0
16.0,15.0,4.0,,1.0,9.0,71.0,0.0,0.0,5.0,3.0,3.0,4.0,1.0,1.0,1.0,38.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.922,13.735,3.0,109.0,4.0,2.0,1.0
16.0,15.0,4.0,,1.0,9.0,72.0,0.0,0.0,5.0,3.0,4.0,4.0,1.0,2.0,2.0,38.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.822,18.34,6.0,93.0,3.0,1.0,2.0
16.0,15.0,4.0,,1.0,9.0,73.0,0.0,0.0,5.0,3.0,3.0,4.0,1.0,1.0,1.0,39.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.973,4.607,1.0,133.0,5.0,1.0,1.0
16.0,15.0,4.0,,1.0,9.0,74.0,0.0,0.0,5.0,3.0,4.0,4.0,1.0,2.0,1.0,40.0,34.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.548,17.455,5.0,94.0,2.0,1.0,2.0
16.0,15.0,4.0,,2.0,1.0,75.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.629,3.725,1.0,113.0,3.0,1.0,2.0
16.0,15.0,4.0,,2.0,1.0,77.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,40.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.88,13.745,5.0,128.0,5.0,2.0,1.0
16.0,15.0,4.0,,2.0,1.0,78.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,2.0,40.0,38.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.369,8.128,3.0,129.0,5.0,1.0,1.0
16.0,15.0,4.0,,2.0,2.0,79.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,41.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.647,15.211,3.0,133.0,5.0,2.0,2.0
16.0,15.0,4.0,,2.0,2.0,80.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,42.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.052,3.207,1.0,129.0,5.0,1.0,1.0
16.0,15.0,4.0,,2.0,2.0,82.0,1.0,0.0,0.0,1.0,5.0,2.0,1.0,1.0,1.0,43.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.687,5.905,1.0,130.0,3.0,1.0,2.0
16.0,15.0,4.0,,2.0,2.0,83.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,44.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.565,10.551,3.0,101.0,5.0,1.0,1.0
16.0,15.0,4.0,,2.0,3.0,84.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,44.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.598,1.679,1.0,114.0,5.0,1.0,2.0
16.0,15.0,4.0,,2.0,3.0,85.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,45.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.227,13.807,4.0,107.0,3.0,1.0,2.0
16.0,15.0,4.0,,2.0,3.0,87.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,46.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.143,18.128,2.0,95.0,3.0,1.0,1.0
16.0,15.0,4.0,,2.0,3.0,88.0,1.0,0.0,1.0,1.0,5.0,3.0,2.0,1.0,2.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.773,21.165,5.0,122.0,3.0,1.0,2.0
16.0,15.0,4.0,,2.0,3.0,89.0,1.0,0.0,1.0,1.0,5.0,4.0,2.0,1.0,1.0,47.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.127,22.822,6.0,125.0,5.0,1.0,1.0
16.0,15.0,4.0,,2.0,4.0,93.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,51.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.842,57.41,13.0,129.0,5.0,1.0,1.0
